lifecycle,year_offset,year,month,day,hour,storm_id
29,8,2041,9,17,11.113912539216699,892
29,8,2041,11,18,10.062215584985704,522
29,9,2042,7,1,20.34025138237087,771
29,9,2042,10,18,0.8791832067737255,1030
29,10,2043,6,7,17.275483566348935,642
29,10,2043,9,3,23.483116572847898,1022
29,11,2044,9,2,23.082363222479845,267
29,11,2044,9,28,14.261343931330227,508
29,12,2045,7,13,13.232782847944163,587
29,12,2045,8,29,9.65954125561954,485
29,12,2045,10,6,8.476301175415003,174
29,14,2047,7,19,20.767336404148924,139
29,14,2047,9,6,3.3897472512403555,959
29,14,2047,11,10,20.941449302971545,959
29,15,2048,9,3,1.5998695982684241,968
29,15,2048,9,21,18.999132138377902,257
29,16,2049,8,31,23.804903404238374,523
29,16,2049,10,10,3.9980105842497986,448
29,16,2049,10,25,20.356066370942294,321
29,18,2051,9,2,18.312316771017443,959
29,18,2051,10,4,21.66962420259147,833
29,19,2052,10,9,21.25582991578517,956
29,20,2053,7,6,13.12248984554667,173
29,21,2054,8,24,9.378840806171173,653
29,21,2054,9,9,17.192523416675044,594
29,21,2054,10,22,11.335352477529728,1004
29,21,2054,11,7,21.699305057689795,915
29,22,2055,7,29,4.443746616939374,214
29,22,2055,8,12,14.162774323811805,199
29,22,2055,9,12,22.213910208825887,512
29,22,2055,10,3,14.60599800697996,938
29,23,2056,8,24,1.2479115984551834,807
29,24,2057,8,30,5.350598078570689,787
29,25,2058,9,10,19.6688441789573,743
29,27,2060,11,20,6.9456998516887465,448
29,29,2062,8,16,0.7810590029141817,177
29,29,2062,9,10,8.000812624986661,523
29,29,2062,10,10,19.327715155958472,732
29,30,2063,8,22,22.955536604987735,827
29,30,2063,8,30,19.4356902897333,139
29,30,2063,9,7,20.63758242133079,991
29,30,2063,9,21,0.0008558665879796479,60
29,30,2063,10,2,1.1620789056130727,923
29,31,2064,9,29,10.247871661258241,240
29,32,2065,6,5,17.737180826576854,586
29,32,2065,9,4,8.748936751443429,322
29,32,2065,9,12,17.451598948584227,605
29,32,2065,10,17,20.0503925252412,166
29,33,2066,7,10,7.530225541200803,216
29,33,2066,10,8,7.523239123198097,347
29,34,2067,9,19,20.82019710964123,923
29,34,2067,10,30,5.340313175792492,1003
29,34,2067,11,26,0.5612922935261571,454
29,35,2068,8,30,3.098539256781434,303
29,36,2069,9,26,22.80232225715322,777
29,37,2070,9,17,16.681004377123145,597
29,38,2071,9,14,8.9325526586315,951
29,38,2071,10,27,7.9759383003044135,868
29,39,2072,8,25,17.275105921655953,842
29,39,2072,9,8,9.88371819168859,566
29,40,2073,9,19,20.614744439806042,988
29,40,2073,10,9,7.015927860910674,406
29,40,2073,11,24,18.998640157172606,747
29,41,2074,9,10,17.01051281650881,993
29,41,2074,10,19,15.162259815505038,544
29,42,2075,9,2,7.437031489631018,251
29,43,2076,9,1,6.375338230627135,922
29,44,2077,9,3,11.803968616449618,240
29,44,2077,10,11,0.9563070448897921,267
29,44,2077,10,18,9.995090358500573,896
29,45,2078,11,19,8.999928088186994,6
29,47,2080,9,21,22.797539111997324,161
29,47,2080,10,10,19.604310476323512,89
29,48,2081,8,28,19.507821876965274,981
29,49,2082,8,27,17.011009033472096,149
29,49,2082,9,16,14.282549363307478,165
30,0,2033,8,9,12.766099122147795,243
30,1,2034,7,24,14.879313105055617,883
30,2,2035,7,8,1.5297322672479803,848
30,2,2035,9,8,23.577409943755626,508
30,3,2036,10,29,7.927188694177299,77
30,5,2038,7,13,20.79727612975015,912
30,6,2039,6,19,10.768293183802912,797
30,6,2039,8,22,10.319710862573341,158
30,6,2039,9,12,1.5767417748020085,54
30,8,2041,8,5,16.966268912656535,586
30,8,2041,9,22,7.739695031512649,599
30,11,2044,7,4,11.93483465998915,269
30,11,2044,8,22,16.40218828983782,270
30,11,2044,11,10,7.555473839287131,621
30,12,2045,6,23,23.599388104407875,256
30,12,2045,8,31,22.489986481672677,1005
30,12,2045,9,8,10.984736963096916,199
30,13,2046,8,19,20.918884432956357,384
30,13,2046,9,6,8.038681580138409,662
30,15,2048,6,19,2.7141691218886503,162
30,15,2048,8,13,10.967867143395011,148
30,16,2049,8,27,12.934338301948262,150
30,17,2050,8,9,19.184177002586758,267
30,17,2050,9,10,20.939578380204154,199
30,18,2051,9,27,14.7156782310515,308
30,20,2053,8,3,21.10026310505563,252
30,20,2053,8,31,22.96373300702498,1003
30,20,2053,9,7,23.140458057170324,984
30,22,2055,10,4,19.239330892237568,412
30,26,2059,8,10,2.3337835091612895,837
30,26,2059,8,20,20.783118514680886,473
30,26,2059,9,27,16.145757874661605,642
30,27,2060,8,19,23.881801248164727,994
30,27,2060,9,11,2.055252596583398,664
30,29,2062,9,14,5.223429711083715,868
30,29,2062,10,11,8.117239630063239,913
30,30,2063,9,2,14.993450669130288,653
30,30,2063,10,25,16.90377419864778,956
30,32,2065,9,6,5.982847383018681,633
30,34,2067,8,31,18.018339533986982,993
30,35,2068,9,7,16.39390102246911,831
30,36,2069,8,28,20.155981732702713,335
30,38,2071,8,11,19.4098025238966,958
30,38,2071,9,30,15.297783805688798,192
30,39,2072,7,5,1.396096764102822,522
30,39,2072,9,30,15.6208664441338,321
30,40,2073,6,13,4.78179335090747,395
30,41,2074,7,30,17.26460495841946,552
30,41,2074,9,1,19.4977369982292,163
30,41,2074,9,28,12.197801823361186,732
30,44,2077,8,28,13.237090939063798,281
30,44,2077,9,15,5.888891904261064,993
30,45,2078,10,2,13.905243458404934,581
30,46,2079,6,24,8.065690477537602,922
30,46,2079,8,23,9.37325544155475,158
30,48,2081,8,7,2.594747715756313,60
30,48,2081,8,17,16.963851980824415,255
30,48,2081,9,7,2.0197929724641748,418
30,48,2081,9,25,2.748865736151358,797
30,48,2081,10,6,3.2858656924819893,485
30,49,2082,6,2,18.749910439012282,541
30,49,2082,7,24,7.79105375836596,975
30,49,2082,8,19,17.24516268159249,240
30,49,2082,8,31,8.209940500438343,642
30,49,2082,9,30,8.121185991522054,984
30,49,2082,11,8,5.192602338285717,859
31,0,2033,10,20,2.938350906476752,81
31,2,2035,9,9,12.701927211488151,498
31,3,2036,9,25,22.43939700510838,282
31,3,2036,10,14,4.671242398707904,923
31,4,2037,6,15,8.631191716306102,158
31,4,2037,10,10,22.884586120117156,83
31,5,2038,7,20,21.33026809571851,911
31,5,2038,8,22,2.2165990456667233,523
31,5,2038,9,5,19.2061736410045,609
31,5,2038,10,3,7.447483972499678,586
31,6,2039,6,19,22.60552449490571,216
31,6,2039,8,31,22.815616084409335,956
31,8,2041,6,20,4.066789136844928,963
31,8,2041,10,19,15.958235755711911,641
31,9,2042,7,12,10.512436224225231,911
31,9,2042,8,25,20.12868984879574,501
31,10,2043,8,26,18.903542974852122,343
31,10,2043,9,5,14.044646040539181,1048
31,10,2043,10,8,11.26836394396463,406
31,10,2043,10,28,3.7853148555562512,96
31,11,2044,9,10,11.133897128405868,833
31,11,2044,10,5,0.9900035039034236,895
31,12,2045,9,24,16.25732583678698,975
31,13,2046,6,8,11.67925214936847,655
31,13,2046,8,26,22.593196246340824,143
31,14,2047,9,3,21.50521565282793,109
31,15,2048,10,12,16.45930790091241,63
31,16,2049,9,21,13.199218624990175,831
31,16,2049,10,6,12.685372324829345,912
31,17,2050,8,15,1.5977331892163305,430
31,17,2050,9,1,11.932491526304887,993
31,17,2050,9,9,22.83023841682551,993
31,18,2051,8,19,8.056102238780195,969
31,18,2051,9,14,20.544806823020306,599
31,19,2052,8,8,13.268517791837315,977
31,19,2052,9,1,8.95923135368053,974
31,19,2052,9,10,16.445255354665523,13
31,19,2052,9,18,13.99589291827893,968
31,20,2053,8,31,9.586314855133548,228
31,20,2053,9,12,10.135998357432278,229
31,21,2054,10,16,9.981886113314683,869
31,22,2055,10,7,9.495043668339243,443
31,23,2056,8,3,22.59070291694774,597
31,23,2056,8,22,14.76551013183662,1022
31,23,2056,10,6,23.95158082358332,609
31,24,2057,9,14,4.970698936081434,664
31,24,2057,9,22,12.333582798714875,823
31,25,2058,8,15,6.159012275196267,199
31,26,2059,10,7,4.505883564240272,456
31,26,2059,11,2,4.775432250890308,334
31,30,2063,7,12,15.382639036583909,594
31,31,2064,9,12,2.7602536835779654,3
31,31,2064,10,16,21.340514704015135,176
31,32,2065,7,11,6.936222935365905,334
31,32,2065,9,11,20.617566259382038,454
31,32,2065,11,19,5.999603703548721,662
31,33,2066,9,3,16.86790723329556,766
31,33,2066,9,18,21.815281985594527,915
31,33,2066,10,27,1.2042289938596484,295
31,34,2067,8,2,12.730790129923626,700
31,34,2067,8,24,18.995715980456065,150
31,35,2068,10,1,4.969519148884583,191
31,36,2069,8,18,7.6334307557428565,968
31,36,2069,9,16,20.64770620417311,1038
31,36,2069,9,30,0.3962516786015424,867
31,37,2070,7,9,20.423373005360844,501
31,37,2070,9,27,19.25824837651369,1048
31,37,2070,10,19,9.176633102168553,149
31,38,2071,6,24,8.254169468213135,112
31,38,2071,8,9,23.80352594525841,996
31,38,2071,8,27,17.927688654989737,771
31,38,2071,9,24,19.087164199257778,448
31,39,2072,9,7,18.319813079106368,599
31,41,2074,8,27,2.433181318438442,910
31,42,2075,9,14,15.801326296641614,255
31,43,2076,8,7,8.794308824203032,448
31,43,2076,8,14,15.6461737050532,532
31,43,2076,8,26,4.692426283294877,565
31,44,2077,8,22,18.107479022100996,294
31,44,2077,9,21,16.067690595760638,227
31,44,2077,9,29,2.2745389284399895,296
31,44,2077,10,28,21.265841433656444,884
31,45,2078,9,29,16.34805211300179,959
31,45,2078,10,9,19.615288366507972,971
31,46,2079,7,1,2.274172177803756,611
31,46,2079,10,15,19.407240242948518,347
31,47,2080,6,8,5.266824201315582,956
31,48,2081,9,7,21.723997698664725,150
31,48,2081,9,23,20.99269147645789,664
31,48,2081,10,10,17.6948024792092,885
32,0,2033,8,19,9.830869952681127,473
32,1,2034,8,21,15.591549744032434,240
32,1,2034,10,4,12.490348974882561,971
32,2,2035,8,25,20.873766506728266,965
32,3,2036,7,16,10.737695933499172,450
32,3,2036,9,13,21.972498335109986,949
32,3,2036,10,3,12.693761911566483,673
32,4,2037,8,12,21.724639026785816,150
32,4,2037,9,22,13.85010690721285,969
32,5,2038,8,14,9.985666445638477,876
32,7,2040,9,9,4.165865443438371,281
32,7,2040,10,7,8.323811638127133,1002
32,9,2042,7,28,8.84370794983257,923
32,9,2042,8,19,17.773826964345623,734
32,9,2042,11,28,5.532486659541722,97
32,10,2043,9,25,7.22767315700745,229
32,10,2043,10,8,2.3734751213795233,968
32,11,2044,9,2,7.289982448609216,550
32,11,2044,9,21,13.460259199014114,229
32,11,2044,11,7,13.811133805349844,1050
32,12,2045,8,25,7.0896529853132835,267
32,12,2045,10,8,15.742683109015783,986
32,13,2046,8,8,11.016116731751186,621
32,14,2047,7,21,18.174850146693046,869
32,14,2047,8,23,10.260527253177564,351
32,15,2048,7,11,14.898264454321701,895
32,15,2048,10,10,10.206689469173863,73
32,17,2050,7,20,11.276580932089686,666
32,17,2050,7,28,2.758041542007751,621
32,17,2050,9,5,13.476419921113713,963
32,17,2050,9,20,16.429756943301605,308
32,18,2051,8,26,14.06458924559367,827
32,18,2051,9,10,6.483249552356365,508
32,19,2052,9,23,21.73092497307334,938
32,20,2053,7,26,16.943420613464486,823
32,20,2053,9,5,5.876220319721632,176
32,21,2054,10,1,18.895231434451468,618
32,22,2055,9,20,1.2758614048548962,202
32,22,2055,10,2,3.4337267749329223,1048
32,23,2056,8,14,9.303910290605629,776
32,23,2056,9,2,3.813090166188073,842
32,23,2056,9,11,11.874907600752671,282
32,23,2056,9,25,5.872599539838371,981
32,23,2056,10,4,12.063440153306033,1003
32,25,2058,9,10,19.7153674952557,60
32,26,2059,8,16,22.397759182744466,974
32,26,2059,10,1,23.786541014222294,166
32,27,2060,8,28,11.761094071009005,150
32,27,2060,9,24,13.391366332254462,922
32,27,2060,10,5,4.401145342333274,266
32,28,2061,9,20,16.560719652706403,578
32,29,2062,10,2,12.882064479634593,869
32,30,2063,7,1,20.718992221254243,152
32,30,2063,9,1,10.215154949621665,530
32,30,2063,9,9,12.147898710834301,1005
32,30,2063,9,20,14.567327072249885,632
32,31,2064,6,29,2.1773741271921185,334
32,31,2064,9,22,10.478659409052366,787
32,31,2064,11,26,10.43724880398836,60
32,32,2065,9,18,5.590025844017313,981
32,33,2066,9,3,11.794174670703862,148
32,34,2067,9,8,1.3090694044647657,70
32,34,2067,9,23,1.8745382353955984,3
32,35,2068,8,28,18.586610728771632,443
32,35,2068,9,11,12.345259946122038,597
32,35,2068,10,1,23.639997860626096,252
32,35,2068,11,4,1.4931868570221747,562
32,36,2069,9,30,2.758678310796113,577
32,37,2070,10,19,18.570800020312813,229
32,38,2071,8,21,23.456483438639253,485
32,38,2071,9,8,0.6674136927830032,941
32,38,2071,9,25,20.158129190898133,97
32,39,2072,11,18,5.137234641789684,179
32,40,2073,6,23,18.14247910212629,158
32,40,2073,8,27,1.7668396466693288,48
32,40,2073,10,17,0.26593557745022256,687
32,41,2074,8,28,11.97113523254753,831
32,42,2075,8,20,23.49508988012129,609
32,43,2076,9,11,4.795501939311875,229
32,44,2077,9,15,20.66315091111915,585
32,45,2078,8,28,15.972650992837849,653
32,45,2078,9,9,3.0683745512041645,919
32,45,2078,10,4,22.680576789543245,946
32,46,2079,6,19,5.656573274667964,674
32,46,2079,10,21,11.18723442985872,993
32,46,2079,11,22,18.0786180278769,252
32,47,2080,10,4,2.938778116488204,226
32,47,2080,10,15,8.613567613990813,189
32,47,2080,11,4,14.683501276312906,766
32,48,2081,8,3,22.952939643443653,584
32,48,2081,9,27,20.47446501011855,177
33,1,2034,9,17,21.114791803677946,599
33,2,2035,6,16,23.340073858423168,932
33,2,2035,8,20,4.228965806085459,308
33,2,2035,9,14,8.568791328104986,267
33,3,2036,8,30,22.39126462612993,307
33,3,2036,9,15,0.40200449224776413,845
33,3,2036,10,11,17.584656281190476,986
33,3,2036,11,6,9.396794665218167,475
33,4,2037,9,16,0.43324965601416476,283
33,4,2037,11,4,10.15235828039483,611
33,5,2038,8,25,23.213369512328317,975
33,5,2038,9,8,4.501691101019555,860
33,5,2038,10,5,7.449020767052405,218
33,5,2038,10,19,18.879948671938784,322
33,6,2039,8,28,19.69438351707522,984
33,7,2040,7,20,14.298536903569772,796
33,8,2041,9,19,7.895139217693179,981
33,8,2041,10,26,21.68071596592276,1013
33,9,2042,9,30,19.272354076017976,456
33,10,2043,8,19,10.493194877057144,949
33,10,2043,9,4,5.272940463456821,662
33,10,2043,10,21,8.962327832170331,577
33,11,2044,10,2,7.126191077468444,757
33,12,2045,8,31,8.385664192982587,796
33,12,2045,9,11,3.1312157240226215,1031
33,13,2046,8,31,20.006702394752736,556
33,14,2047,7,25,6.274128883646336,6
33,14,2047,9,7,16.066692896517857,252
33,14,2047,9,18,19.361903237194817,949
33,14,2047,10,8,17.399791405364443,498
33,15,2048,8,27,4.644030959567582,903
33,15,2048,9,3,21.20319799943492,266
33,16,2049,10,14,21.146491966668624,1038
33,17,2050,9,5,11.433524497337535,140
33,18,2051,9,20,9.41872738125052,257
33,21,2054,9,9,12.92449939697044,267
33,21,2054,10,2,13.11117392192357,61
33,21,2054,10,24,9.7902899353797,116
33,23,2056,10,15,16.90708001249842,598
33,24,2057,7,29,8.023741002337523,929
33,24,2057,9,9,11.242060968496645,598
33,24,2057,9,17,15.892608378171017,922
33,25,2058,7,2,0.17296015182799884,392
33,25,2058,8,18,22.59146964221596,266
33,25,2058,8,31,18.763098670046528,73
33,25,2058,9,19,3.6382350711285802,850
33,27,2060,9,9,18.66497191053854,664
33,28,2061,7,3,15.231953768426626,696
33,28,2061,7,24,21.76290682011259,965
33,28,2061,8,13,0.48965975501867653,977
33,28,2061,9,7,22.814840632631697,617
33,28,2061,10,4,23.58023336620222,957
33,29,2062,9,10,22.53607209615485,732
33,30,2063,8,27,9.130060008943175,334
33,31,2064,9,6,23.100667474051626,1031
33,33,2066,8,23,20.800445630205317,20
33,34,2067,8,31,17.996184307306883,984
33,34,2067,9,13,14.905256389242908,898
33,34,2067,9,26,2.4128512370204245,162
33,34,2067,10,17,1.8182443175249814,977
33,34,2067,11,8,5.283585244080872,293
33,36,2069,8,15,23.237745839823575,1032
33,37,2070,6,24,8.373051488222343,497
33,37,2070,9,17,3.4552989790684245,550
33,38,2071,7,3,9.785889227440263,460
33,38,2071,9,4,2.3141642794047685,448
33,38,2071,10,9,22.577083007519946,508
33,39,2072,8,17,9.15446648812651,599
33,39,2072,10,12,10.666450995327308,564
33,40,2073,9,2,16.751863948324893,173
33,40,2073,10,5,8.134782275376224,895
33,41,2074,9,1,17.25728778270181,413
33,42,2075,9,2,0.9516254916174374,616
33,42,2075,9,23,23.057628412564497,189
33,42,2075,10,8,18.729371001858627,586
33,43,2076,8,12,0.9981564817093869,216
33,43,2076,9,6,17.059953300051742,974
33,43,2076,9,21,11.478047235810639,885
33,47,2080,7,10,0.41873231862202775,912
33,48,2081,8,15,4.3347256320849175,980
33,49,2082,9,20,7.5868040406789286,598
33,49,2082,10,27,4.38091586580928,522
34,0,2033,8,18,1.9622214810800358,599
34,0,2033,9,18,14.630942194481264,917
34,0,2033,10,3,17.64129014366283,61
34,1,2034,8,6,10.255381256842306,426
34,1,2034,9,18,4.597990452464494,977
34,4,2037,8,17,9.35097371176002,871
34,4,2037,8,31,4.071084134970977,368
34,4,2037,9,17,3.6979994094291415,929
34,5,2038,7,14,20.119129400919945,598
34,5,2038,9,18,11.940624563390081,174
34,5,2038,10,9,19.303431412477778,867
34,6,2039,6,24,7.925623764155604,250
34,6,2039,7,2,18.566422325136173,1031
34,8,2041,7,13,17.96083729514867,293
34,8,2041,9,13,23.90153100359688,140
34,9,2042,11,7,6.403727825450076,896
34,12,2045,9,9,12.000876276840216,622
34,12,2045,11,30,3.239523382437133,859
34,14,2047,8,20,7.793701458149308,148
34,14,2047,8,29,7.860319330891114,848
34,14,2047,9,6,13.961360892883388,214
34,14,2047,11,19,0.4712423637352652,148
34,16,2049,8,20,6.46167259610352,985
34,16,2049,9,30,4.766130558557221,571
34,19,2052,9,21,20.18873543857497,991
34,20,2053,9,22,17.615404093794893,175
34,21,2054,7,21,8.802913762354247,61
34,21,2054,8,2,11.087528866991043,642
34,21,2054,8,31,5.844803633086153,1004
34,21,2054,9,8,2.261465578433473,508
34,21,2054,9,28,10.931892768250995,148
34,22,2055,10,21,1.2688876831034834,917
34,23,2056,9,17,12.728770114745316,552
34,24,2057,8,31,16.891895902624825,89
34,27,2060,10,14,5.370358832554745,319
34,28,2061,9,10,0.7157231113940803,971
34,29,2062,10,22,0.12865980707463454,1038
34,31,2064,8,9,2.4467264029884292,165
34,31,2064,8,26,17.284488173122014,1031
34,32,2065,8,23,22.12929082595535,621
34,33,2066,8,15,11.45098225213901,132
34,34,2067,8,18,4.070283308554085,796
34,34,2067,9,24,19.61835143463722,641
34,34,2067,10,19,18.93828200626526,331
34,34,2067,11,24,8.01196453135585,281
34,35,2068,9,2,5.992936163086956,848
34,36,2069,9,3,6.7492083522010295,150
34,36,2069,9,16,21.88623741017825,523
34,37,2070,8,30,0.6558138065161687,165
34,37,2070,9,6,7.1545550853092035,240
34,37,2070,9,22,12.24252270888148,900
34,37,2070,11,2,0.4854206908215106,282
34,38,2071,9,8,3.3296841264086803,737
34,38,2071,10,2,3.2407618475793027,977
34,39,2072,8,16,17.075164414895116,756
34,39,2072,8,30,4.721716356957924,448
34,40,2073,10,3,19.968940819638707,333
34,41,2074,8,13,16.78448544931118,848
34,42,2075,10,5,1.2370356956170259,495
34,42,2075,10,20,0.9912461739161493,756
34,43,2076,8,17,11.785189266171155,984
34,43,2076,9,2,7.759009124009046,281
34,43,2076,9,15,4.5519847141733045,501
34,43,2076,10,20,16.855298474045206,977
34,45,2078,6,5,17.243624935897053,510
34,45,2078,9,10,10.479213206251396,1048
34,46,2079,10,8,16.945808500950577,949
34,47,2080,8,12,22.665516926566603,139
34,47,2080,9,19,8.123120012859605,957
34,47,2080,9,28,10.27065166225426,541
34,48,2081,11,19,10.979058068763486,408
35,1,2034,10,1,10.032462536685149,163
35,2,2035,9,7,19.449194966466948,255
35,3,2036,9,12,12.011244116832197,96
35,4,2037,6,2,20.18768438947843,850
35,4,2037,9,7,0.3834522266841871,238
35,4,2037,9,16,16.27100021475569,900
35,6,2039,8,22,1.3777169490765484,912
35,6,2039,8,30,4.65080884558857,175
35,6,2039,9,7,1.8678963647371614,281
35,6,2039,9,25,6.221586719995967,216
35,6,2039,10,3,7.93419817346151,267
35,7,2040,8,24,5.514137956736038,619
35,7,2040,10,31,12.401033038787434,888
35,8,2041,9,5,21.812070158439106,984
35,8,2041,9,26,2.1841317581749298,139
35,8,2041,11,17,8.13866388204945,334
35,9,2042,9,16,2.2995176239968105,475
35,10,2043,10,28,11.039158101686656,177
35,11,2044,6,7,17.925681124592472,610
35,11,2044,7,12,8.378829962871855,448
35,11,2044,9,3,17.488195105636763,54
35,12,2045,8,31,15.322246138607623,785
35,14,2047,7,13,5.638132049824856,319
35,14,2047,8,5,12.260815765831017,13
35,15,2048,6,20,22.72548502243882,173
35,15,2048,8,16,9.427030082316953,1014
35,15,2048,10,1,17.80031413967017,319
35,16,2049,11,10,21.50113840753479,688
35,17,2050,10,17,15.738987340284272,550
35,17,2050,10,24,21.40640197613768,574
35,19,2052,9,11,9.491135607346504,618
35,20,2053,8,25,13.35644663047086,594
35,20,2053,9,25,1.748416913558481,60
35,21,2054,7,18,7.7335114749207206,900
35,21,2054,9,4,20.655349954058593,61
35,21,2054,10,21,10.981423940608742,218
35,21,2054,11,9,16.580612905868403,570
35,22,2055,7,29,13.482273745165593,899
35,23,2056,9,21,6.744632781086461,48
35,24,2057,9,8,0.22040906312279862,460
35,25,2058,10,16,2.4234797127243635,582
35,26,2059,9,19,7.869152498303474,1050
35,28,2061,8,27,15.449497476589283,202
35,29,2062,7,20,20.43215160468483,308
35,29,2062,8,28,8.553808003986074,606
35,30,2063,6,14,14.99118749108198,420
35,30,2063,9,29,10.649540316496953,985
35,31,2064,9,9,15.630932223647996,162
35,32,2065,8,16,22.09667444330392,941
35,32,2065,9,10,21.71088772876603,664
35,32,2065,10,7,2.5211980172909865,229
35,33,2066,10,5,17.463928102852158,307
35,34,2067,9,10,2.0345251174122545,919
35,34,2067,9,17,3.7192906317387706,176
35,34,2067,9,25,15.343476181821888,712
35,34,2067,10,14,19.217957500863463,1003
35,35,2068,10,27,23.722250354135433,162
35,36,2069,9,3,16.63001307134867,574
35,37,2070,10,3,5.516126964132903,563
35,37,2070,10,22,17.499702202043608,574
35,37,2070,11,24,10.102389518259947,139
35,38,2071,8,17,6.243307686815148,912
35,40,2073,9,15,22.32739342201671,240
35,41,2074,9,17,0.5984712783306945,653
35,41,2074,10,9,3.9877116037330556,922
35,42,2075,8,16,2.9421591224018266,767
35,43,2076,6,15,18.972956735581537,443
35,43,2076,8,4,9.926279703776306,347
35,43,2076,9,26,16.050702636619278,884
35,44,2077,10,10,5.168865083806249,267
35,44,2077,10,28,15.52369342775965,149
35,44,2077,11,11,13.716533268857717,604
35,45,2078,7,29,17.247270084546948,173
35,45,2078,9,4,0.42970065234050026,96
35,45,2078,9,28,1.0921903388151541,1046
35,46,2079,7,13,7.761562371451838,510
35,46,2079,9,11,1.7401049784554488,1020
35,47,2080,8,24,14.308274825468104,968
35,47,2080,9,27,17.9436518710076,3
35,47,2080,10,14,1.1556869717949132,583
35,48,2081,6,8,0.3777487301611133,1031
35,48,2081,10,14,8.372950848144098,322
35,49,2082,6,5,8.493801245301057,529
35,49,2082,8,30,19.627109387598388,495
35,49,2082,9,9,17.424633110905393,777
35,49,2082,10,18,4.165023706960713,163
36,1,2034,7,1,9.784926963125038,975
36,1,2034,8,4,23.531743361515037,945
36,1,2034,8,13,12.270684359430277,150
36,1,2034,9,7,5.7603786416854,25
36,1,2034,9,14,10.622312430219992,969
36,1,2034,9,25,17.173587601570674,530
36,1,2034,10,22,19.438814684959972,618
36,2,2035,6,2,20.14742549852049,951
36,2,2035,6,26,5.903770749957165,177
36,2,2035,8,4,13.581837581418306,782
36,2,2035,9,13,22.106495872224244,896
36,2,2035,9,27,6.917256851087614,919
36,4,2037,8,31,14.008451364246646,823
36,4,2037,9,23,11.184676360620568,587
36,4,2037,10,13,19.84398150377809,841
36,6,2039,7,17,16.0881893587698,565
36,6,2039,9,23,3.7919801282010877,610
36,6,2039,11,6,11.61578174730072,256
36,7,2040,9,2,5.97809633769177,852
36,8,2041,8,19,19.11889824695156,240
36,10,2043,9,29,3.932073596442688,96
36,11,2044,7,15,3.800414450551262,585
36,11,2044,8,25,9.333584259165526,395
36,11,2044,10,26,8.841950127696501,252
36,12,2045,8,30,18.738546162431486,582
36,13,2046,9,10,15.61304712122173,450
36,14,2047,7,26,3.2677631266773473,283
36,14,2047,9,9,21.424247077897302,150
36,14,2047,9,17,12.14779450433381,991
36,15,2048,6,1,3.84781284352853,179
36,15,2048,8,16,3.918171421082273,994
36,15,2048,8,23,12.156147615187415,166
36,15,2048,8,31,5.988731042948975,971
36,15,2048,9,19,21.703759295846716,578
36,15,2048,9,28,11.304116581293341,984
36,16,2049,8,31,12.411662175915893,511
36,18,2051,9,20,23.346818299515018,6
36,18,2051,10,5,20.23550681889418,252
36,19,2052,8,16,5.202789254720952,550
36,20,2053,8,9,15.808816971255885,1013
36,20,2053,8,24,11.586390824293584,148
36,21,2054,8,5,3.966306215414172,968
36,21,2054,9,7,4.929357841896988,552
36,21,2054,9,26,12.357879932484716,981
36,22,2055,9,19,1.4476387741742505,991
36,24,2057,6,30,9.74002681484112,40
36,24,2057,9,8,11.214181001735374,54
36,24,2057,9,16,18.49159395452442,466
36,24,2057,9,27,14.858279407105263,563
36,24,2057,10,28,4.910698097788206,963
36,25,2058,7,6,14.44522695094636,883
36,25,2058,9,12,9.776632208219574,920
36,25,2058,10,11,9.440815759159769,335
36,27,2060,9,14,2.239781349667375,173
36,27,2060,9,28,20.37954701265177,954
36,28,2061,8,22,15.858661529556391,550
36,29,2062,8,22,16.168816744861765,253
36,29,2062,9,5,17.550646969529318,617
36,30,2063,9,7,20.52171896783807,965
36,32,2065,9,22,7.9837490665269994,848
36,32,2065,9,30,18.037420849570445,267
36,32,2065,10,19,21.91789603166803,895
36,34,2067,9,24,16.923996739918557,228
36,35,2068,7,4,17.337167121188696,766
36,35,2068,9,4,13.851533681782513,821
36,35,2068,9,28,0.7763891583622442,267
36,37,2070,10,4,3.568076811408952,903
36,37,2070,10,15,0.48150649920358024,687
36,38,2071,8,21,23.306299953054342,609
36,39,2072,9,18,13.32227915956852,334
36,40,2073,8,31,3.1278401406769056,984
36,41,2074,9,10,1.482002213514134,448
36,41,2074,9,27,8.339703199726925,81
36,43,2076,9,25,3.553820078521847,132
36,44,2077,9,6,19.635011373235738,70
36,44,2077,9,21,17.407666465779368,293
36,45,2078,6,19,5.2436120070389265,776
36,45,2078,8,15,5.8294632874307055,231
36,45,2078,9,11,12.571237553143497,266
36,45,2078,9,24,19.43678138009202,267
36,45,2078,10,5,2.4027967576824887,766
36,46,2079,8,30,12.127421816759197,938
36,46,2079,10,8,3.6810971817154785,498
36,47,2080,6,18,15.389245605861806,611
36,47,2080,7,13,16.372569294480947,929
36,47,2080,9,30,17.456347648486076,860
36,48,2081,9,3,23.752070740839606,166
36,49,2082,9,22,11.115694559828786,896
37,1,2034,8,4,21.846746854640312,956
37,1,2034,8,31,15.620362947958295,550
37,1,2034,9,28,10.349217282078012,13
37,1,2034,10,6,7.409593334842461,523
37,2,2035,10,7,16.515946147393443,177
37,2,2035,11,2,10.799967411614249,883
37,3,2036,9,6,20.006446913704217,508
37,4,2037,9,14,2.5566448868539053,1030
37,4,2037,9,24,2.3947050971523716,766
